계속 있을수 있는 거의24시간카페다,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
시험기간 공부장소 안성맞춤 개꿀,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맘 편하게 공부 할 수 있어요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음식과 음료 가격이 적당함,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
편하고 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분위기 좋고 자리가 많아서 좋았다.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쾌적. 사장님 친절. 맛좋음. 메뉴다양.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분위기 아주 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가성비 갑임,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
향 좋은 커피를 즐길수 있는 곳.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피 최고에요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"접대 매너가 아주 좋고, 서비스도 고급스럽구요",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
분위기도 좋고 커피맛도 맛있고 직원분들의 젠틀한 서비스까지 갈 때마다 기분 좋게 있다 옵니다.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장의 분위기가 조용하여 사진을 찍거나 그런 상황들 보단 이야기 하러 거기 좋아요,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한적함 ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카페가 엉망이네용 말도없이 놔두고가고,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주차장이 없어서 너무 불편했어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비추합니다 시끄러워서 완전 불편해요 ㅠㅠ  생각보다 진짜 별로입니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"주문을 시켰는데, 제때 안 나오고.. 답답하신 분들은 다른곳에서 사시는거 추천드립니다",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 별로예요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카공하기 좋은 곳은 아닌거 같아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
다신안감,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생각보다 시끄럽네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
화장실이 더러워용,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
청소좀 해주시면 좋을 것 같아요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이거보다 내가 더 잘 만들겠다 ㅋㅋㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
책상이 흔들려요 진짜 별론데요??,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바생이 불친절해요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피에서 담배 맛 나요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
와이파이가 잘 안터지네요 ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바생이 불친절하고 불쾌합니다. 서비스면에선 최악이네요 커피는 그럭저럭 먹을만합니다. 싼게 비지떡 마인드부터 갖추고 장사하시길바랍니다. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
비싸기만하고 맛대가리가 없음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
요즘엔 이런게 유행인가요? 썩 좋지는 않네요 ㅎㅎ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양은 많은데 맛은 없었습니다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
테이블이 너무 낮아요. 좀 더 높게 만들어주셨으면 하는 바람 ㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
먼지가 너무 많은 거 같은데 테이블 좀 잘 닦아주세요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
양이 너무 적어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
리필이 안된다니 좀 충격적이긴 하네요 ㅋㅋ..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여기 카페 왜 이러냐..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여기 카페 너무 춥다..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카페 너무 더운데? 에어컨 좀 켜주지,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
여기 왜 이렇게 자리가 좁냐.. ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
티슈가 없어.. 좀 많이 비치해두지,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
벌레가 너무 많아 ㅡㅡ ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
먼지가 많아서 컨디션이 떨어졌네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카페에 먹을게 없어 다 별로야 ㅡㅡ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
팥빙수가 창렬이야 ㅋㅋㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
빵이 개 맛없어.. 여기 올거면 차라리 다른 곳 간다 ㅋㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피 너무 맛 없어 우웩,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
콘센트가 없어서 카공하기 힘들 것 같아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
눈이 너무 부셔서 공부에 집중할 수가 없어,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
카페가 너무 어두워요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
너무 카공족이 많아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
최악,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이 정도 가격에 파는 건 솔직히 양심 없는거 아님?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
신중하게 선택하세요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가격대비 너무 허접해요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
실망이네요 마무리처리가 너무엉성합니다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음료 리필이 안되네요 ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
이 그지 같은 카페는 왜 존재하는거야,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"친구꺼랑 제꺼라 같은 메뉴를 시켰는데, 왜 이렇게 차이가 나죠?",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
알바생이 너무 띠껍고 싸가지가 없어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
왜 배민이랑 가게랑 가격 차이가 다른가요 ㅡㅡ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
공부를 위한 곳은 아닌 곳이다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생각보다 별루입니다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피가 너무 맛 없어요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
마들렌 다 냉동으로 온 듯 하네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피 그냥 드시면 물 마시는 것 같아요 밍밍해요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
쓸데가 하나없음 효과일도없음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
어이가없네요 셈플한개가 비어서 왔네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
샷을 미리 뽑아 놓는 것 같아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛은 있는데 다른 지점에 비해 양이 항상 적고 없는 메뉴가 많아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
먹다가 쿠키 포장지로 보이는게 꽤 나오네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
한 5번 먹었는데 입맛 버렸네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
케이크 좀 실망스러워요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
완전 별로에요 ㅡㅡ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
케이크가 너무 푸석푸석 했어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
너무 시끄러워서 공부 집중이 안되네요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음료 가격이 왜 이렇게 비싸나요?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피가 생각보다 비싸요 그 정도 클라스는 아닌거 같은데 ㅋㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
성의없는 제품포장상태보고 다시는 구입하고자 하는마음이생기네요...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제작이 너무 느려서 30분은 기달렸네요 ㅡㅡ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뭐 말도안되는 이런 서비스가 있나요?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문 실수가 많네요.. 알바생 바꾸셔야 할 듯,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
불친절하고 두 번 이용은 안할 듯 합니다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"전화로 예약하려다가 전화받는 여직원 때문에 기분나빠서 예약 안 함. 대화도중 말 자르고 본인 할말만 하질 않나, 전화 끊을 땐 그냥 툭 끊어버림. 그래도 호텔 타이틀 달았으면 직원들 기본적인 전화응대 교육 좀 했으면 좋겠네요.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
돈이 너무 아까워요 3000원 주고 사 먹기엔 영 별론데..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
돈이조금아까운상황~~,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사장님이신가..? 지인분들 때매 너무 시끄럽고 손님 에티켓이란것은 전혀 볼수가 없어요:;;; 한팀은 지금 시끄러워서인지 밖에서 먹고있어요.. 매너좀 지켜주세요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
연휴에 갔었는데 자리많고 뷰는 좋음 빵맛도 나쁘지 않았는데 아아 6500원인데 닝닝하고 향도 맛도 없어요 야외테라스에 빵쪼가리 주워먹는 참새많음ㅋ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2월 화요일 오후임에도, 주차도 불편하고, 조용하게 바다를 감상하며 커피와 빵을 즐길수 없을 정도로 사람이 많아 어수선한 시장 같았고, 가격대비 빵맛도 그저 그랬다. 해변에 있는 창 넓은 카페인데, 편히 시간을 보낼순 없었다",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
자리도 느긋하게 쉬기에 넘좋아요. 사람들이 진짜 정신없이 왔다갔다하긴 하지만 그래도 다 좋아요 예쁘니까!!!그런데 커피는 용서가 안되네요 ㅠㅠ 이제까지 인생에서 마신 커피 중 가장 맛없어요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제가 잘못 시킨건지 음료가 다르게 나왔어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
절대 안 살겁니다 후회해요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
직원들 서비스 교육이 시급함 동네식당 보다 못한 전화응대 불친절,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미리 조사해보고 갔으면 절대 가지 않았을 관광지에 있는 카페다. 뷰는 아주 좋았다. 도민이지만 함덕은 처음 가봤는데 위치가 절묘하다. 그러나 너무 비싸다. 아이스 아케리카노가 6000원이라니!!! 사람도 너무 많고 빵도 감동적이지 않다. 그냥저냥. 다시 절대 안간다. 사람은 너무 많은데 화장실이 작아서 아주 오래 기다림. 관광지였다면 가지 않았을텐데.ㅠㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일하는 직원들이 불친절하며 특히 매니저라는 사람의 서비스마인드는 최악이다. 주문시 20분정도 걸린다고 하여 기다렸는데 40분이 다 되어가도록 호출기가 울리지 않아 가보니 이미 주문한것이 나왔고 찾으러 오지 않아서 불렀는데 오지 않아 치웠단다. 나는 야외 테라스에 있었는데 안에서만 불렀단다. 전혀 미안함이 없이 바빠서 야외까지 나와 부르지 못했단다. 당시 손님들 절반 이상은 야외 테이블에 나와 있었는데도...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
좋은 뷰는 잘 감상했지만 일하는 직원들의 손님응대방식에 기분만 상하고 나왔다..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제주에 뷰 좋은 카페는 많으니 굳이 이 곳에 일부러 찾아 갈 필요는 없을것 같다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥 써비스 마인드가 제로인 곳임,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아주 태연히 미안함이 전혀없는 대응에 기가차서 그냥 다 환불하고 나왔음,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
장사가 조금 된다고 장사의 기존인 서비스 마인드가 사라진 곳은 안가는게 답임,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
음료는 별로다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람이 많아 정신이 없고 커피는 너무 맛이 없어요. 빵은 그냥 보통 수준인 듯 합니다. 주차장 진입로도 좁고 화장실도 매장 크기에 비해 턱없이 부족해요. 관광지에 가서 한 번 들르는 곳입니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"커피도 맛없고, 빵도 맛없고 그러함. 두번은 안올곳. 딱 관광객 상대로 1회용임. 겨울이라 추워서 들어왔지만 날씨 따뜻하면 절대로 안들어올것.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
직원이나주인이 커피를 잘모르는듯ㅋ?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그다지 마음에 들지 않습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피가 진짜 맛이 없어요.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
그냥 일반인! 뭐 아무거나 줘도 잘 먹는 그냥 커알못인데 커피가 맛없을 수도 있다는건 여기서 알았음.. 아이스크림과 빵은 맛있으니 커피 말고 다른 음료는 맛있을수도 있는데..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
뭔가 되게 전문적 바리스타 처럼 보이는 기계들도 있고 그랬는데 말이죠 ㅠㅠㅠㅠㅠㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피숍이 너무 시끄럽고 어수선하고 정리 정돈이 잘되지않는 커피숍,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
제가 그냥 커피를 마시고 좀 놀랐을 뿐이에요..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
파리및 날파리가 자꾸 날라들어 앉아있는 내내 다신 오고싶지 않은 커피숍은 분명했다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
로스팅해서 커피를 판다는 걸 믿을 수가 없네요 라떼는 느끼하고 아메리카노는 향이 안나요 음악소리는 넘 크고... 사진찍는 값이 1인당 5천원이라고 생각하고 나왔어요 .,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7천원하는 핸드드립은 원두의 특색을 느낄 수 없는 마냥 쓴맛. 다닥다닥 붙어서 옆사람의 대화가 고스란히 전달되는 테이블배치. 시끄러운 가요. 조용한 시간을 보내려고 한다면 비추,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
맛이 없긴하네요~아이가 먹어보고 싶다고 해서 샀는데.. 한번쯤 재미로 샀다고 생각하고 넘어갈려고해도 가격이 비싸긴해요~^^;;;,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"?맛이 가격 대비 떨어짐. 조용한 분위기와 주변 조망이 훌륭하나, 본질적인 음식의 질이나 구성, 가격 등에서는 수준 이하로 평가됨.",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
작은규모에 초록초록하고 아기자기해 분위기는 나쁘지 않으나 커피맛은 별로인 곳..,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일단 가격이 다른곳에 비해 비싼듯 하다. 그리고 좀 더운듯 하다. 하이랜드 커피숖보다 비싸고 덥다. 한번쯤 가볼만하나 그렇게 추천하고 싶지는 않다,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"음료, 베이커리 다 괜찮은데 조금만 더 친절했으면...ㅋ",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주차공간이 너무 적음 ㅠㅠ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
아포카토를 주문했는데 에스프레소를 따로주지 않아 별점 뺐습니다. 문의에 응대도 없었습니다. 외국에서 인종차별 받은 느낌 그대로 받아 기분이 엄청 별로입니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
미안하지만 스벅중에 인테리어 신경안쓰는곳 잘없는데 식물화분 하나없어요 특히2층 공간 너무 아깝고 아이스라떼 커피우유도 아니고 니맛도내맛도 아닌. 기대치가높아서인가 가까운곳이라 이용자주하는데 개선해주심 좋겠어요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주차장이 있지만 6~7대 정도 밖에 댈수 없어서 주차가 매우 어렵습니다. 주변 골목도 좁아서 주가가 더 어렵네요. 주변 자동차 매장 딜러나 근처 한남대 학생들이 거의 자리를 채우고 있습니다. 학생들이 많아서 그런지 노트북으로 공부하는 모습도 보이고 여학생 몇몇이 모여서 이야기하는 모습도 보입니다. 1층은 좌석이 거의 없고 2층이 넓습니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
추석연휴 끝자락 매우 바빠보임.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
드라이브쓰루/매장내 주문 모두 길게줄서있는상태.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주문받는직원은 외국어를하는지 발음이 부정확.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
가게 규모에 비해 직원이 적지않나 싶네요..음료맛은 보통..캠퍼스 근처라 그런지 보기 민망할 정도의 몇몇 커플이 있어..여러사람 불편하게 하던데..길건너 모텔 많잖니?,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
평범한 스타벅스. 주차장자리없고 책상은 낮음. 넓고 트여있는 2층이 커피마시기좋다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
주차시설이 엄청 좁고 드라이브 스루와 주차시설 입구가 동일해서 주차시설에서 막히면 드라이브 스루 하지도 못합니다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"너무 성의 없는 카페라떼..커피에 그냥 우유부음,카페모카 생크림은 올리다만 형태로 내어줌",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
사람이너무많아서 시끄러움,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
매장 공간이 좀 작네요 좌석도 간격도 너무 좁아요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
생각보다 테이블 수가 적어 피크타임에는 자리를 못 잡을 수도 있는것이 단점.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
커피맛도 그렇고 좀 이상하게 느껴지고요~우선 공간이 1층하나로 되어있어 소리가 울려 소란스럽고 미팅을하기에 너무 규모가 작아서 좀 그렇다.,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
일단 주차장이 없어요. 등받이 의자가 별로 없어서 오래 앉아 있기가 좀 힘들어요..특히 나이 먹은 사람에게...,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
스타벅스는 항상 가지만! 좀 복잡한데에 비해 장소가 협소... 시끄러운편이예요,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
