id,review,label
홍수리,매장 크고 쾌적해요 점점 사람이 많아지는 카페ㅜㅠ 그리고 커피가 맛있고 오렌지바질케이크 짱,1
이백구십,매장이 크고 2층은 노트북 사용자를 위한 자리가있어서 작업하기 괜찮음,1
daniela34,매장이 엄청 크고 화장실도 쾌적하게 잘 되어있음. 콘센트도 잘 구비되어 있어 사용하기 편리,1
Jadee,매장이 굉장히 크고 인테리어가 예쁨!,1
ex1st,이태원 카페 중 가장 청결한 듯 합니다 텀블러 할인 500원도 해줘요!,1
HMYC,커피가 맛있어요 ~~~ 화장실 깨끗하고 고급스럽네요,1
꿀둥캉인,사람 많지만 자주 환기해주시고 청결하게 관리해주심 좋아요,0
636,매장도 청결하고 커피도 맛있고 레모네이드 맛집임,1
칠리쿠키,테이블도 많고 여러층으로 되어 있어 여유가 있습니다. 맥심 이름만 보고 믹스커피라도 타주나 싶었는데 여느 카페처럼 정식 커피 메뉴들이 있네요.,1
드뽀,넓고 쾌적해요 커피도 맛있음🖤 화장실도 깨끗하고 핸드워시 향이 넘좋... 한강진역에서도 가까워서 자주 갈 거 같아요,1
ryu****,"분위기도 좋고, 전체적으로 시끄럽지도 않아요. 자리 도 넓고 코로나인데도 불구하고 사람은 꽤 많지만 널 찍해서 붙어있지도 않았어요. 가격은 쫌 쎈 편...",1
둘러보기30,어설프게 감성 잡는 인스타 카페들과는 차별적인 공 간 및 청결도. 항상 방문할때마다 깨끗하고 커피맛도 대중적인듯 싶으면서도 뛰어나다. 한남동에서 ...,1
스누피 앤 그로밋,평일에 오니 역시 주말보다는 훨씬 손님이 적네요! 코 로나 여파로 손님이 줄은 탓도 있을 것 같아요. 입구 에서부터 열 체크하고 손님들도 거의 마스크 ...,1
Estrella94,야외 자리도 있고 건물도 커서 자리가 넉넉해요. 카피 맛도 괜찮고 케이크도 맛있었어요!,1
지짖33,매장크고 의자가 편해요,1
ju5483,"커피 신거 싫어하시는분응 딥 다이브로 꼭 드세용 ㅎㅎ 완전 맛있고 꼬소해요 자리도 넓구 좋아요!화장실도 완전 깨끗,,, ෆ",1
smile008,"건물도 엄청 크고 층고도 높아 쾌적하고, 노트북하고 공부하기도 좋네요~ 지하2층 추천",1
seozero77,커피맛도 좋고 노트북 할 수있어서 너무 좋았어요 ! 화장실도 청결하고 친절하셔서 좋았습니다. 엄청 엄청 큰 카페라 자주애용할 것 같아요.,1
녹32,스타벅스 리저브 옆에 있는데 테라스 같은 자리에 채 광도 좋고 벌레도 없는 편이고 아주 쉬기 좋네요. 노 트북 하기 좋게 떠드는 소리가 적고 혼자 힐링...,1
책먹는 여우38,매장이 깨끗하고 의자도 편해서 2시간 동안 이야기하며 차를 마시고 디저트 먹는게 즐거웠어요. 다만 음악이 조용하게 나오면 더욱 좋을 것 같아요~^^,1
xoxoseung,분위기도 좋고 깔끔하고 건물내 화장실도 청결하고 애프터눈 티세트도 다 맛이 좋아서 좋았어요,1
shinydays226,"차, 디저트 모두 좋았고 친절하셨어요. 가볍게 즐기고 싶은 분들께 추천해요. 다만 의자가 깨끗하지 않았고 앉는 부분이 뒷사람과 연결되어 있어서 뒤에서...",0
파르티타46,가성비갑 특별한 다과자 청결하고 개방감있는 매장 강추,1
엘5230,아주 만족스러운 방문이었습니다. 디저트에 대한 설 명도 자세하고 친절했고 매장도 깔끔하고 청결해보 였습니다. 디저트의 맛은 개인 차가 있겠지만 ...,1
케이2098,티세트 먹다 차 추가로 주문해서 차주전자에서 숙우 로 차 부었는데 잘 우려진 벌레가 나왔어요🥲🥲 그래 서 불러서 말씀드렸더니 사과도 없음,0
네페르타리81,깨끗하고 좋았습니다,1
박혜원4615,예전에 친구와 갔을때 너무 좋은기억이있어서 어 머니와 함께 재 방문했는데 전보다 훨씬 다양하게 좋 아진거같아요!! 주말이였는데 조용히 차와 다...,1
Anima39,저렴한 가격은 아니지만 한 번쯤은 와볼만 합니다 매장은 생각보단 작았어요,0
klovetree,청결도 써비스 분위기 모두 좋았어요,1
모모씨00,디저트가 많이 달지 않고 하나하나 맛이 있어서 좋았는데 건물 1층 로비에 있어서 분위기가 어수선한건 좀 아쉬워요,0
재간둥이89,"음식 양도 생각보다 넉넉하고 자리도 넓었습니다. 다 만 자리 정리가 잘 되어있지 않았는지, 안내하던 직원 이 급하게 좌석 위 음식물 부스러기를 손으로 ...",0
J22599,오설록 팬이에용♥︎ 제주도 오설록 티스톤 다녀오고 주 위에 엄청 추천하고 다녔는데 또다른 매력의 오설록1 979도 강추입니당!! 건물자체도 깨끗하고 분위...,1
빵이4284,다른 후기에서 장소가 조용하고 한적하다고? 하셨던 것 같은데 그런 것은 못느꼈어요 식사가 맛있고 직원 분들은 친절하셨습니다. 화장실도 깨끗하구요....,0
아래향,다향이 좋고 청결한 환경에 직원분들이 친절하셨습니다. 좌석도 아늑한 곳으로 배정되어 일행과 여유롭게 이야기하다가 헤어질 수 있었습니다.,1
청송산악회,매장도 깨끗하고 음식도 맛잇었어요 직원분들도 친절햇습니다~,1
tjd****,친절 청결 고급,1
OhEungyo,깨끗하고 좋았급니다,1
밝을 소,커피 맛집인 걸 모르고 저녁에 커피 먹으면 잠 못자서 티 종류 먹었는데 주문하고나서 커피먹어볼걸 후회했어요 ㅋㅋ 빵도 이것빼고는 소진 되어서 까눌레 보고 왔는데 조금 아쉬웠지만 음료도 추천해주시고 친절하시고 좋았어요! 빵도 맛있었고 코랄 머스켓 추천 받아 먹었는데 아이스로 먹으니 고기 기름진 맛이 씻겨 내려가는 기분이었어요 ㅋㅋ하지만 익숙하지 않은 신기한 맛! 깔끔하고 청량한?것 좋아하시는 분들께 추천드려요 ! 9시 마감인 걸 모르고 이야기하고 있었는데 9시 다 되서야 마감이라고 이야기해주셔서 부랴부랴 나왔는데 조금 일찍 이야기해주셨으면 더 좋았을 것 같아요!:) 분위기좋은 카페로 추천!,1
초파춉스,"금욜 연차 이롷게 행복할 일,,🥹 고소한 커피랑 초코팔미에 조합 좋았어요! 너무 핫해진 용산 동네에서 조용하고 담소 나누기 좋은 카페 찾았네요~~~ 나무 인테리어 덕분인지 내부에서 젖은 나무 냄새가 나서 그것도 인상적이었어오🪵 힛 좋았따••••",1
이로운이로그,분위기도 너무 좋구 커피랑 디저트도 맛있어요! 쵸코팔미에 꼭 먹어보세용👍🏻,1
남아있는나날,인스타 감성이다 뭐다 핫플같은 카페가면 자리만 불 편하고 커피만 마시고 금방 나와야 될것 같아 눈치보 이고 불편했는데 여기는 자석도 편하고 다닥다닥 붙어있지 않아요,1
이상해Cplace,폰트는 항상 분위기가 너무 좋아서 들러요 인테리어도 기존 가옥을 그대로 유지해서 만들고 커피도 직접 내려주셔서 너무 맛있어요,1
할리ㅁ,"까페 분위기도 좋고, 디저트도 너무 맛있어요!",1
홀릭3687,아늑하고 분위기 좋아요 용산역이랑 가까워서 좋아요 커피 좋아하시는 분들은 방문 하시면 좋을듯 필터커피 있어요☕️,1
다비도프4291,용산역 주변에 아이파크몰 이나 아모레 사옥 안에 있 는 카페들이 아닌 디저트 카페 찾다가 발견한 곳 이에 요. 단층 건물에 깔끔하고 아늑한 느낌이 좋았어요,1
이상해Cplace,폰트 분위기도좋고 커피도 맛있어요,1
이윤주다,분위기 좋아요 근대 맛은 잘 모르겠어요 ㅋㅋ,1
오드리나60,커피맛쏘쏘. 라떼아트는 이쁘네요. 사진이 잘나오는 카페. 우리동네에 내가 안가본카페가있네? 유모차끌 고 방문했다가 보라색 맨투맨 입은 머리 묶은 ...,1
쭈제,"맛있는 필터커피와 귀여운 굿즈, 편안한 분위기✨ 잠시 짬을 내서 간거라 사진을 못찍었네요 🥲 북적북 적 바쁜 와중에도 친절함을 잃지 않는 직원분...",1
이다영53,디저트도 좋고 분위기도 조아용,1
맨발김구,분위기가 좋아요~ 핸드드립 커피도 맛있습니다~,1
까탈씨,드립 커피도 맛있고 직원분들도 조용조용 친절하시 고 평일이라 손님도 많지 않아 조용하게 좋은 시간 보 냈어요. 주말엔 사람 많아서 매장이 좀 시끄럽...,0
hiseo0,친절하고 넘넘 좋아요🤍🤍 밖에서 봤을땐 작아보였는데 매장도 은근 넓어용,1
smi****,커피와 디져트가 맛있고 분위기가 좋아요.^^,1
April892,사장님이 친절하시고 매장도 넓어서 좋은데 자리간 간격이 너무 좀 좁은것같아서... 아쉬웠어요 음료 맛 은 가격에비해.......너무....평범하고... 인테리...,0
ju0e,평일 저녁에 왔더니 한적하고 분위기가 아늑하니 좋네요:),1
남아있는나날,친절하고 분위기도 너무 좋아요,1
OOJBU,분위기도 좋고 맛도 좋아요~!,1
동영잉,분위기 좋고 쾌적해요,1
wj****,"매장 분위기도 좋고, 직원분들도 친절하시고 커피도 넘넘 맛있고 베이커리류도 맛있었어요! 재방문의사 백퍼천퍼만퍼!",1
ins****,비오는날 분위기 좋은곳에서 감성듬뿍 커피 한잔~!,1
sun****,분위기도 좋고 음료 디저트 다 맛있어요!,1
YuR,"엄청 친절하게 원두/메뉴 설명 해주셨어요ㅎ 인테리 어도 깔끔하고 베이커리류도 많았어요! 밥먹고 들려 서 베이커리는 못 먹었는데, 담에 꼭 먹어보려...",1
azossii,"신용산 갬성,,, 분위기 만족,,, 행복은,,, 어디에나 있는 것,,, ^^ @azossii",1
설아8046,9시까지인줄 몰랐네요 분위기는 괜찮아요,1
행갱45,사람이 엄청 많아서 장소를 잘 즐기진 못했지만...!! 분위기가 정말 좋아요 :),1
밍밍하,분위기 넘 좋아요!!,1
suz****,앉자마자 바닐라라떼 흡입했습니당 ㅎㅎ 드립커피도 마셨는데 커피 설명서도 챙겨주시고 카페 안 인테리어도 아늑하고 좋아요~,1
쵸68,분위기도 좋고 커피도 맛있어요,1
동동훞,분위기도 좋고 플랫화이트 너무 맛있었어요!!!,1
행복나무7,"매장이 참 예쁘네요 사장님, 직원분들도 친절하시고 분위기도 좋은 곳 !!! 물론 커피도 맛있습니다 ^^",1
Dear life,분위기도 좋고 커피도 맛있어요,1
celevv,뭔가 일하는 모든 사람들의 장인정신이 느껴짐. 커피 맛있음. 인테리어 매우 예쁨,1
핑크니니,맛있고 분위기좋아용,1
씨크릿,분위기 좋고 커피 맛이 좋아요.,1
mickey547,천장이 낮아서 약간 답답한데 인테리어가 깔끔하고 스콘이 맛있네요!,0
쪼오42,매장 인테리어 굿 커피 굿 가격대도 만족 약간 천장이 낮은감이 있음 근데 아늑함,0
베아트,"친절하고 커피 크로와상 다 맛있어요.분위기가 좋은데, 음악이 카페와 어울리지않는듯,, 편안한 음악 부탁해요.",0
abc****,분위기도 좋고 쾌적합니다,1
cgr0928,재방문!! 항상 웨이팅 해야하지만 분위기 좋아서 또 오게되요,1
MaMa86,천정이 낮아서 아늑한 카페. 깔끔해서 좋아요.,1
우당탕탕지니,매장이 깔끔하고 친절해요,1
jiy****,카페가 너무 이뻐요 :-) 드립커피랑 빵도 너무 맛있고 직원분들이 너무너무 친절해요 ㅎㅎ 다음에 또올께요,1
KIHO,자리가 넓어서 자주 가곤해요 :),1
one****,맛잇고 공간도 넓어요,1
꿈너머꿈83,커피가 비싼데 그래도 자리가 좋아서 다행입니다.,1
원두커피29,점심에는 사람이 많아 시끄러워서 별로에요.,0
cho****,분위기 굿,1
루시1578,맛있고 분위기 좋아요,1
까꿍이137,매장이좁아요 사람많구요 맛을 보통,0
졍졍60,자리 엄청 넓고 깨끗,1
강백호,공간이 넓고 테이블이 많아 좋습니다.,1
토리4281,분위기도 좋고 원두도 고를수 있고! 오후 2시 전이면 커피가 2500원 ㅎㅎ,1
서울남자71,영등포구청역 바로 앞 커피숍 가성비 좋고 커피 맛나고 분위기 넘 좋아요!!,1
jin****,아인슈페너가 맛있는 곳... 분위기도 좋다,1
미닝7896,분위기도 정말 좋구 커피맛도 완전 훌륭해요 가성비까지 굿이라서 앞으로 자주 방문하려구요.,1
precious12,매장 깔끔합니다,1
소보류77,역바로앞에있고 저렴한데 맛있아요!,1
긴팔돼지코원숭이,영등포구청역 4번출구 나오자마자 고개돌리면 오른쪽에 있음. 아침부터 사람은 많지만 그만큼 회전도 빨라 출근길 커피사기 너무 좋음. 결제 시스템은 무인결제기 두대 설치됨,0
Hee2759,매장은 작아요 테이블 3개,0
hap****,"말차라떼 너무닝닝했어요 카페는 꺠끗했지만 화장실...문이 밖,안쪽 다 안잠기던데? ",0
나늬99,주인분 친잘하고 작업하기 좋네요,1
8484,매장 분위기는 별로이나 오전에 음료행사 해서 싸고 맛나용,0
luvsoju,점심시간 할인도 하고 창가 오픈석도 있어 좋아요,1
안녕친구들12,항상 오는곳. 자리가 편해요. 오늘은 1층 문 앞자라에서 화장실 냄새?가 났어요 ㅠ,0
헬로2138,커피맛은 괜찮아요. 화장실도 꺠끗해서 자주가는 동네 카페에요. 근데 앉는 테이블이랑 의자가 조금 불편하네요ㅠ,0
